RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
314.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
316.0	2.000000	338.000000	3658.000000	0.000000	1390.000000	--------	0.062755	0.000000	INFINITY	0.062755	0.000000	--------	0.453678	0.195602	1.000000	0.000000	0.444735	
318.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
321.0	2.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
322.0	2.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
324.0	2.000000	150.000000	3658.000000	0.000000	1578.000000	--------	0.027850	0.000000	INFINITY	0.027850	0.000000	--------	0.379787	0.086806	1.000000	0.000000	0.197368	
326.0	2.000000	126.000000	3658.000000	0.000000	1602.000000	--------	0.023394	0.000000	INFINITY	0.023394	0.000000	--------	0.370354	0.072917	1.000000	0.000000	0.165789	
328.0	2.000000	182.000000	3656.000000	2.000000	1546.000000	--------	0.033791	0.000547	192.637731	0.033420	0.000000	--------	0.391993	0.105324	0.989130	0.000000	0.238322	
329.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
330.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
332.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
334.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
335.0	2.000000	272.000000	3656.000000	2.000000	1456.000000	--------	0.050501	0.000547	287.898148	0.050130	0.000000	--------	0.427367	0.157407	0.992701	0.000000	0.356740	
337.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
338.0	2.000000	270.000000	3658.000000	0.000000	1458.000000	--------	0.050130	0.000000	INFINITY	0.050130	0.000000	--------	0.426952	0.156250	1.000000	0.000000	0.355262	
