RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
98.0	2.000000	225.000000	923.000000	0.000000	4238.000000	--------	0.041775	0.000000	INFINITY	0.041775	0.000000	--------	0.837269	0.050415	1.000000	0.000000	0.018954	
99.0	2.000000	120.000000	923.000000	0.000000	4343.000000	--------	0.022280	0.000000	INFINITY	0.022280	0.000000	--------	0.833238	0.026888	1.000000	0.000000	0.010109	
100.0	2.000000	131.000000	923.000000	0.000000	4332.000000	--------	0.024322	0.000000	INFINITY	0.024322	0.000000	--------	0.833660	0.029352	1.000000	0.000000	0.011035	
101.0	2.000000	673.000000	873.000000	50.000000	3790.000000	--------	0.124954	0.054171	2.783684	0.115670	0.000000	--------	0.845188	0.150795	0.930844	0.000000	0.045887	
102.0	2.000000	149.000000	923.000000	0.000000	4314.000000	--------	0.027664	0.000000	INFINITY	0.027664	0.000000	--------	0.834351	0.033386	1.000000	0.000000	0.012552	
103.0	2.000000	265.000000	917.000000	6.000000	4198.000000	--------	0.049202	0.006501	9.134177	0.048088	0.000000	--------	0.837691	0.059377	0.977860	0.000000	0.020994	
104.0	2.000000	157.000000	919.000000	4.000000	4306.000000	--------	0.029150	0.004334	8.117354	0.028407	0.000000	--------	0.833916	0.035178	0.975155	0.000000	0.012341	
105.0	2.000000	139.000000	923.000000	0.000000	4324.000000	--------	0.025808	0.000000	INFINITY	0.025808	0.000000	--------	0.833967	0.031145	1.000000	0.000000	0.011709	
106.0	2.000000	62.000000	922.000000	1.000000	4401.000000	--------	0.011511	0.001083	12.822317	0.011326	0.000000	--------	0.830825	0.013892	0.984127	0.000150	0.005001	
107.0	2.000000	69.000000	922.000000	1.000000	4394.000000	--------	0.012811	0.001083	14.269998	0.012625	0.000000	--------	0.831094	0.015460	0.985714	0.000042	0.005590	
108.0	2.000000	69.000000	923.000000	0.000000	4394.000000	--------	0.012811	0.000000	INFINITY	0.012811	0.000000	--------	0.831279	0.015460	1.000000	0.000003	0.005813	
109.0	2.000000	131.000000	923.000000	0.000000	4332.000000	--------	0.024322	0.000000	INFINITY	0.024322	0.000000	--------	0.833660	0.029352	1.000000	0.000000	0.011035	
110.0	2.000000	60.000000	921.000000	2.000000	4403.000000	--------	0.011140	0.002167	6.204347	0.010769	0.000000	--------	0.830562	0.013444	0.967742	0.001788	0.004614	
111.0	2.000000	73.000000	913.000000	10.000000	4390.000000	--------	0.013554	0.010834	1.509724	0.011697	0.000000	--------	0.829576	0.016357	0.879518	0.242592	0.004050	
112.0	2.000000	128.000000	911.000000	12.000000	4335.000000	--------	0.023765	0.013001	2.205990	0.021537	0.000000	--------	0.831317	0.028680	0.914286	0.004393	0.008213	
113.0	2.000000	64.000000	923.000000	0.000000	4399.000000	--------	0.011883	0.000000	INFINITY	0.011883	0.000000	--------	0.831087	0.014340	1.000000	0.000012	0.005391	
114.0	2.000000	114.000000	919.000000	4.000000	4349.000000	--------	0.021166	0.004334	5.894130	0.020423	0.000000	--------	0.832264	0.025543	0.966102	0.000006	0.008722	
115.0	2.000000	107.000000	921.000000	2.000000	4356.000000	--------	0.019866	0.002167	11.064419	0.019495	0.000000	--------	0.832367	0.023975	0.981651	0.000000	0.008570	
116.0	2.000000	70.000000	917.000000	6.000000	4393.000000	--------	0.012997	0.006501	2.412802	0.011883	0.000000	--------	0.830204	0.015685	0.921053	0.030891	0.004607	
117.0	2.000000	128.000000	923.000000	0.000000	4335.000000	--------	0.023765	0.000000	INFINITY	0.023765	0.000000	--------	0.833545	0.028680	1.000000	0.000000	0.010783	
