RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
103.0	4.000000	108.000000	4425.000000	1.000000	852.000000	--------	0.020052	0.000226	497.925000	0.019866	0.000000	--------	0.270502	0.112500	0.990826	0.000000	0.387004	
104.0	4.000000	64.000000	4410.000000	16.000000	896.000000	--------	0.011883	0.003615	18.441667	0.008912	0.000000	--------	0.230053	0.066667	0.800000	0.000000	0.215074	
105.0	4.000000	96.000000	4352.000000	16.000000	922.000000	--------	0.017824	0.003663	25.744597	0.014853	0.000000	--------	0.262516	0.094303	0.857143	0.000000	0.299672	
106.0	4.000000	60.000000	4352.000000	16.000000	958.000000	--------	0.011140	0.003663	16.090373	0.008169	0.000000	--------	0.233837	0.058939	0.789474	0.000000	0.182448	
107.0	4.000000	68.000000	4368.000000	0.000000	950.000000	--------	0.012625	0.000000	INFINITY	0.012625	0.000000	--------	0.243181	0.066798	1.000000	0.000000	0.222565	
108.0	4.000000	96.000000	4352.000000	16.000000	922.000000	--------	0.017824	0.003663	25.744597	0.014853	0.000000	--------	0.262516	0.094303	0.857143	0.000000	0.299672	
109.0	4.000000	96.000000	4368.000000	0.000000	922.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.265487	0.094303	1.000000	0.000000	0.314209	
110.0	4.000000	96.000000	4344.000000	24.000000	922.000000	--------	0.017824	0.005495	17.163065	0.013368	0.000000	--------	0.261031	0.094303	0.800000	0.000000	0.293166	
111.0	4.000000	56.000000	4368.000000	0.000000	962.000000	--------	0.010397	0.000000	INFINITY	0.010397	0.000000	--------	0.233621	0.055010	1.000000	0.000000	0.183289	
112.0	4.000000	56.000000	4119.000000	28.000000	1183.000000	--------	0.010397	0.006752	6.694108	0.005199	0.000000	--------	0.259643	0.045198	0.666667	0.000000	0.114510	
113.0	4.000000	71.000000	4125.000000	22.000000	1168.000000	--------	0.013182	0.005305	10.801856	0.009098	0.000000	--------	0.270078	0.057304	0.763441	0.000000	0.152950	
115.0	4.000000	65.000000	4124.000000	23.000000	1174.000000	--------	0.012068	0.005546	9.459066	0.007798	0.000000	--------	0.266164	0.052462	0.738636	0.000000	0.138291	
118.0	4.000000	68.000000	4115.000000	32.000000	1171.000000	--------	0.012625	0.007716	7.112490	0.006684	0.000000	--------	0.266357	0.054883	0.680000	0.000000	0.140135	
123.0	4.000000	73.000000	4121.000000	26.000000	1166.000000	--------	0.013554	0.006270	9.397498	0.008726	0.000000	--------	0.270578	0.058918	0.737374	0.000000	0.155211	
