RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
61.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
62.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
63.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
64.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
65.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
66.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
67.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
68.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
69.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
70.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
71.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
72.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
73.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
74.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
75.0	1.000000	16.000000	8.000000	0.000000	70.000000	--------	0.170213	0.000000	INFINITY	0.170213	0.000000	--------	0.930727	0.186047	1.000000	0.343372	0.033097	
76.0	1.000000	13.000000	8.000000	0.000000	73.000000	--------	0.138298	0.000000	INFINITY	0.138298	0.000000	--------	0.927759	0.151163	1.000000	0.593911	0.026891	
77.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
78.0	1.000000	52.000000	8.000000	0.000000	34.000000	--------	0.553191	0.000000	INFINITY	0.553191	0.000000	--------	0.966353	0.604651	1.000000	0.001060	0.107564	
79.0	1.000000	16.000000	8.000000	0.000000	70.000000	--------	0.170213	0.000000	INFINITY	0.170213	0.000000	--------	0.930727	0.186047	1.000000	0.343372	0.033097	
80.0	1.000000	16.000000	8.000000	0.000000	70.000000	--------	0.170213	0.000000	INFINITY	0.170213	0.000000	--------	0.930727	0.186047	1.000000	0.343372	0.033097	
81.0	1.000000	42.000000	8.000000	0.000000	44.000000	--------	0.446809	0.000000	INFINITY	0.446809	0.000000	--------	0.956457	0.488372	1.000000	0.007821	0.086879	
82.0	1.000000	14.000000	8.000000	0.000000	72.000000	--------	0.148936	0.000000	INFINITY	0.148936	0.000000	--------	0.928748	0.162791	1.000000	0.600467	0.028960	
